,avg_pace,meters,name,pace,position,spm,time
113.0,92.0,628.0,РТК-2,95.0,9.0,68.0,11499.0
114.0,92.0,633.0,РТК-2,97.0,9.0,67.0,11600.0
115.0,92.0,638.0,РТК-2,98.0,9.0,67.0,11700.0
116.0,92.0,643.0,РТК-2,97.0,9.0,69.0,11799.0
117.0,92.0,648.0,РТК-2,97.0,9.0,69.0,11900.0
118.0,92.0,654.0,РТК-2,97.0,9.0,73.0,11999.0
119.0,92.0,659.0,РТК-2,97.0,9.0,72.0,12099.0
120.0,92.0,664.0,РТК-2,96.0,9.0,68.0,12199.0
121.0,92.0,669.0,РТК-2,97.0,9.0,67.0,12299.0
122.0,92.0,674.0,РТК-2,98.0,9.0,74.0,12400.0
123.0,92.0,679.0,РТК-2,99.0,9.0,66.0,12499.0
124.0,92.0,684.0,РТК-2,100.0,9.0,68.0,12599.0
125.0,92.0,689.0,РТК-2,101.0,9.0,67.0,12699.0
126.0,92.0,694.0,РТК-2,101.0,9.0,70.0,12800.0
127.0,92.0,699.0,РТК-2,100.0,9.0,66.0,12899.0
128.0,92.0,704.0,РТК-2,101.0,9.0,68.0,13000.0
129.0,92.0,709.0,РТК-2,101.0,9.0,73.0,13099.0
130.0,92.0,714.0,РТК-2,100.0,9.0,69.0,13199.0
131.0,93.0,719.0,РТК-2,102.0,9.0,73.0,13300.0
132.0,93.0,724.0,РТК-2,104.0,9.0,68.0,13399.0
133.0,93.0,728.0,РТК-2,104.0,9.0,68.0,13498.0
134.0,93.0,731.0,РТК-2,104.0,9.0,68.0,13597.0
135.0,93.0,734.0,РТК-2,104.0,9.0,68.0,13697.0
136.0,93.0,739.0,РТК-2,131.0,9.0,13.0,13800.0
137.0,93.0,744.0,РТК-2,131.0,9.0,13.0,13899.0
138.0,93.0,749.0,РТК-2,96.0,9.0,45.0,13999.0
139.0,93.0,755.0,РТК-2,88.0,9.0,44.0,14100.0
140.0,93.0,761.0,РТК-2,88.0,9.0,44.0,14200.0
141.0,93.0,767.0,РТК-2,85.0,9.0,42.0,14299.0
142.0,93.0,773.0,РТК-2,84.0,9.0,43.0,14400.0
143.0,93.0,779.0,РТК-2,84.0,9.0,42.0,14500.0
144.0,93.0,785.0,РТК-2,84.0,9.0,42.0,14600.0
145.0,93.0,791.0,РТК-2,84.0,9.0,42.0,14699.0
146.0,93.0,797.0,РТК-2,84.0,9.0,43.0,14799.0
147.0,93.0,803.0,РТК-2,84.0,9.0,43.0,14900.0
148.0,93.0,809.0,РТК-2,84.0,9.0,44.0,14999.0
149.0,93.0,815.0,РТК-2,85.0,9.0,42.0,15100.0
150.0,93.0,821.0,РТК-2,85.0,9.0,42.0,15200.0
151.0,93.0,827.0,РТК-2,85.0,9.0,42.0,15299.0
152.0,93.0,833.0,РТК-2,85.0,9.0,43.0,15400.0
153.0,92.0,839.0,РТК-2,86.0,9.0,41.0,15500.0
154.0,92.0,844.0,РТК-2,86.0,9.0,41.0,15600.0
155.0,92.0,850.0,РТК-2,86.0,9.0,43.0,15700.0
156.0,92.0,856.0,РТК-2,86.0,9.0,42.0,15799.0
157.0,92.0,862.0,РТК-2,86.0,9.0,42.0,15900.0
158.0,92.0,868.0,РТК-2,87.0,9.0,41.0,16000.0
159.0,92.0,874.0,РТК-2,87.0,9.0,42.0,16099.0
160.0,92.0,879.0,РТК-2,87.0,9.0,43.0,16199.0
161.0,92.0,885.0,РТК-2,87.0,9.0,43.0,16299.0
162.0,92.0,891.0,РТК-2,88.0,9.0,41.0,16399.0
163.0,92.0,896.0,РТК-2,88.0,9.0,42.0,16499.0
164.0,92.0,902.0,РТК-2,88.0,9.0,42.0,16600.0
165.0,92.0,908.0,РТК-2,89.0,9.0,41.0,16699.0
166.0,92.0,913.0,РТК-2,90.0,9.0,40.0,16799.0
167.0,92.0,919.0,РТК-2,90.0,9.0,40.0,16899.0
168.0,92.0,925.0,РТК-2,89.0,9.0,42.0,16999.0
169.0,92.0,930.0,РТК-2,89.0,9.0,41.0,17099.0
170.0,92.0,936.0,РТК-2,89.0,9.0,41.0,17199.0
171.0,92.0,942.0,РТК-2,88.0,9.0,41.0,17298.0
172.0,92.0,947.0,РТК-2,88.0,9.0,43.0,17399.0
173.0,92.0,953.0,РТК-2,88.0,9.0,42.0,17500.0
174.0,92.0,959.0,РТК-2,88.0,9.0,42.0,17599.0
175.0,92.0,964.0,РТК-2,89.0,9.0,42.0,17700.0
176.0,92.0,970.0,РТК-2,90.0,9.0,40.0,17799.0
177.0,92.0,975.0,РТК-2,90.0,9.0,40.0,17899.0
178.0,92.0,981.0,РТК-2,90.0,9.0,41.0,17998.0
179.0,92.0,987.0,РТК-2,90.0,9.0,41.0,18099.0
180.0,92.0,992.0,РТК-2,90.0,9.0,41.0,18198.0
181.0,92.0,998.0,РТК-2,91.0,9.0,41.0,18299.0
182.0,0.0,1000.0,РТК-2,0.0,9.0,0.0,18343.0
0.0,153.0,4.0,политех-2,113.0,1.0,0.0,103.0
1.0,110.0,9.0,политех-2,93.0,1.0,50.0,204.0
2.0,97.0,16.0,политех-2,93.0,1.0,50.0,304.0
3.0,90.0,22.0,политех-2,79.0,1.0,58.0,404.0
4.0,90.0,29.0,политех-2,75.0,1.0,53.0,503.0
5.0,86.0,36.0,политех-2,75.0,1.0,53.0,603.0
6.0,84.0,42.0,политех-2,75.0,1.0,49.0,703.0
7.0,82.0,49.0,политех-2,75.0,1.0,49.0,803.0
8.0,81.0,56.0,политех-2,75.0,1.0,48.0,903.0
9.0,80.0,62.0,политех-2,75.0,1.0,48.0,1003.0
10.0,80.0,69.0,политех-2,77.0,1.0,50.0,1103.0
11.0,80.0,76.0,политех-2,77.0,1.0,49.0,1203.0
12.0,80.0,82.0,политех-2,77.0,1.0,48.0,1303.0
13.0,79.0,89.0,политех-2,76.0,1.0,47.0,1404.0
14.0,79.0,95.0,политех-2,76.0,1.0,47.0,1503.0
15.0,79.0,102.0,политех-2,77.0,1.0,45.0,1603.0
16.0,79.0,108.0,политех-2,77.0,1.0,45.0,1704.0
17.0,79.0,115.0,политех-2,78.0,1.0,44.0,1803.0
18.0,79.0,121.0,политех-2,78.0,1.0,44.0,1904.0
19.0,79.0,128.0,политех-2,78.0,1.0,45.0,2002.0
20.0,79.0,134.0,политех-2,78.0,1.0,44.0,2103.0
21.0,79.0,140.0,политех-2,79.0,1.0,46.0,2203.0
22.0,79.0,147.0,политех-2,79.0,1.0,46.0,2303.0
23.0,79.0,153.0,политех-2,79.0,1.0,44.0,2403.0
24.0,79.0,160.0,политех-2,79.0,1.0,46.0,2503.0
25.0,79.0,166.0,политех-2,79.0,1.0,44.0,2603.0
26.0,79.0,172.0,политех-2,79.0,1.0,44.0,2703.0
27.0,79.0,179.0,политех-2,79.0,1.0,45.0,2804.0
28.0,79.0,185.0,политех-2,79.0,1.0,46.0,2903.0
29.0,79.0,191.0,политех-2,80.0,1.0,46.0,3003.0
30.0,79.0,197.0,политех-2,80.0,1.0,46.0,3104.0
31.0,79.0,204.0,политех-2,80.0,1.0,47.0,3203.0
32.0,79.0,210.0,политех-2,79.0,1.0,47.0,3303.0
33.0,79.0,217.0,политех-2,79.0,1.0,47.0,3403.0
34.0,79.0,223.0,политех-2,79.0,1.0,47.0,3504.0
35.0,79.0,229.0,политех-2,79.0,1.0,47.0,3603.0
36.0,79.0,236.0,политех-2,80.0,1.0,47.0,3703.0
37.0,79.0,242.0,политех-2,81.0,1.0,46.0,3802.0
38.0,79.0,248.0,политех-2,81.0,1.0,45.0,3902.0
39.0,79.0,254.0,политех-2,81.0,1.0,45.0,4003.0
40.0,79.0,260.0,политех-2,82.0,1.0,46.0,4103.0
41.0,79.0,265.0,политех-2,82.0,1.0,46.0,4202.0
42.0,80.0,270.0,политех-2,107.0,1.0,82.0,4302.0
43.0,80.0,275.0,политех-2,99.0,1.0,65.0,4402.0
44.0,80.0,281.0,политех-2,91.0,1.0,52.0,4503.0
45.0,80.0,286.0,политех-2,91.0,1.0,52.0,4603.0
46.0,80.0,292.0,политех-2,86.0,1.0,52.0,4703.0
47.0,80.0,299.0,политех-2,83.0,1.0,51.0,4803.0
48.0,80.0,305.0,политех-2,81.0,1.0,51.0,4903.0
49.0,80.0,311.0,политех-2,80.0,1.0,50.0,5003.0
50.0,80.0,318.0,политех-2,80.0,1.0,49.0,5103.0
51.0,80.0,324.0,политех-2,80.0,1.0,49.0,5203.0
52.0,80.0,330.0,политех-2,81.0,1.0,49.0,5303.0
53.0,80.0,336.0,политех-2,81.0,1.0,48.0,5402.0
54.0,80.0,342.0,политех-2,81.0,1.0,49.0,5503.0
55.0,80.0,349.0,политех-2,81.0,1.0,48.0,5603.0
56.0,80.0,355.0,политех-2,81.0,1.0,48.0,5702.0
57.0,80.0,361.0,политех-2,81.0,1.0,49.0,5803.0
58.0,80.0,367.0,политех-2,81.0,1.0,49.0,5903.0
59.0,80.0,373.0,политех-2,82.0,1.0,48.0,6002.0
60.0,80.0,380.0,политех-2,82.0,2.0,48.0,6103.0
61.0,80.0,386.0,политех-2,82.0,2.0,48.0,6203.0
62.0,80.0,392.0,политех-2,82.0,2.0,48.0,6303.0
63.0,81.0,398.0,политех-2,82.0,2.0,49.0,6403.0
64.0,81.0,404.0,политех-2,82.0,2.0,47.0,6502.0
65.0,81.0,410.0,политех-2,82.0,2.0,48.0,6602.0
66.0,81.0,416.0,политех-2,81.0,2.0,51.0,6702.0
67.0,81.0,422.0,политех-2,81.0,2.0,51.0,6802.0
68.0,81.0,429.0,политех-2,82.0,2.0,50.0,6902.0
69.0,81.0,435.0,политех-2,82.0,2.0,50.0,7003.0
70.0,81.0,441.0,политех-2,82.0,2.0,49.0,7102.0
71.0,81.0,447.0,политех-2,83.0,2.0,48.0,7202.0
72.0,81.0,453.0,политех-2,83.0,2.0,48.0,7302.0
73.0,81.0,459.0,политех-2,83.0,2.0,49.0,7402.0
74.0,81.0,465.0,политех-2,83.0,2.0,49.0,7502.0
75.0,81.0,471.0,политех-2,83.0,2.0,48.0,7602.0
76.0,81.0,477.0,политех-2,84.0,2.0,48.0,7702.0
77.0,81.0,483.0,политех-2,85.0,2.0,50.0,7802.0
78.0,81.0,489.0,политех-2,85.0,2.0,50.0,7902.0
79.0,81.0,495.0,политех-2,85.0,1.0,49.0,8002.0
80.0,81.0,501.0,политех-2,86.0,1.0,49.0,8102.0
81.0,81.0,505.0,политех-2,86.0,1.0,49.0,8202.0
82.0,81.0,510.0,политех-2,86.0,2.0,49.0,8301.0
83.0,81.0,513.0,политех-2,86.0,2.0,49.0,8399.0
84.0,81.0,516.0,политех-2,86.0,2.0,49.0,8500.0
85.0,83.0,521.0,политех-2,120.0,2.0,12.0,8602.0
86.0,83.0,526.0,политех-2,99.0,2.0,57.0,8702.0
87.0,83.0,531.0,политех-2,99.0,2.0,57.0,8802.0
88.0,83.0,535.0,политех-2,99.0,2.0,57.0,8900.0
89.0,83.0,540.0,политех-2,110.0,2.0,19.0,9002.0
90.0,84.0,545.0,политех-2,92.0,2.0,55.0,9102.0
91.0,84.0,551.0,политех-2,84.0,2.0,53.0,9202.0
92.0,83.0,557.0,политех-2,84.0,2.0,53.0,9303.0
93.0,83.0,564.0,политех-2,80.0,2.0,54.0,9402.0
94.0,83.0,570.0,политех-2,79.0,2.0,54.0,9502.0
95.0,83.0,577.0,политех-2,79.0,2.0,54.0,9603.0
96.0,83.0,583.0,политех-2,79.0,2.0,54.0,9702.0
97.0,83.0,589.0,политех-2,79.0,2.0,53.0,9802.0
98.0,83.0,596.0,политех-2,79.0,2.0,55.0,9903.0
99.0,83.0,602.0,политех-2,79.0,2.0,54.0,10002.0
100.0,83.0,608.0,политех-2,79.0,2.0,55.0,10102.0
101.0,83.0,615.0,политех-2,80.0,2.0,55.0,10202.0
102.0,83.0,621.0,политех-2,80.0,2.0,55.0,10302.0
103.0,83.0,627.0,политех-2,80.0,2.0,57.0,10402.0
104.0,83.0,633.0,политех-2,81.0,2.0,55.0,10502.0
105.0,83.0,639.0,политех-2,80.0,2.0,56.0,10602.0
106.0,83.0,646.0,политех-2,81.0,2.0,57.0,10701.0
107.0,83.0,652.0,политех-2,82.0,2.0,56.0,10801.0
108.0,83.0,658.0,политех-2,82.0,2.0,55.0,10902.0
109.0,83.0,664.0,политех-2,82.0,2.0,56.0,11002.0
110.0,83.0,670.0,политех-2,82.0,2.0,56.0,11102.0
111.0,83.0,676.0,политех-2,83.0,2.0,57.0,11201.0
112.0,83.0,682.0,политех-2,83.0,2.0,56.0,11301.0
113.0,83.0,688.0,политех-2,83.0,2.0,57.0,11402.0
114.0,83.0,694.0,политех-2,84.0,2.0,55.0,11502.0
115.0,83.0,700.0,политех-2,84.0,2.0,56.0,11602.0
116.0,83.0,706.0,политех-2,84.0,2.0,57.0,11703.0
117.0,83.0,712.0,политех-2,84.0,2.0,56.0,11802.0
118.0,83.0,718.0,политех-2,84.0,2.0,56.0,11902.0
119.0,83.0,724.0,политех-2,85.0,2.0,55.0,12002.0
120.0,83.0,730.0,политех-2,85.0,2.0,56.0,12101.0
121.0,83.0,736.0,политех-2,86.0,2.0,55.0,12201.0
122.0,83.0,742.0,политех-2,85.0,2.0,57.0,12302.0
123.0,83.0,747.0,политех-2,87.0,2.0,53.0,12401.0
124.0,83.0,752.0,политех-2,87.0,2.0,53.0,12502.0
125.0,83.0,756.0,политех-2,87.0,2.0,53.0,12601.0
126.0,83.0,760.0,политех-2,87.0,2.0,53.0,12700.0
127.0,84.0,763.0,политех-2,120.0,2.0,14.0,12801.0
128.0,84.0,768.0,политех-2,120.0,2.0,14.0,12901.0
129.0,84.0,774.0,политех-2,110.0,2.0,52.0,13002.0
130.0,84.0,780.0,политех-2,84.0,2.0,52.0,13101.0
131.0,84.0,787.0,политех-2,77.0,2.0,49.0,13202.0
132.0,84.0,794.0,политех-2,75.0,2.0,49.0,13302.0
133.0,84.0,800.0,политех-2,75.0,2.0,47.0,13402.0
134.0,84.0,807.0,политех-2,75.0,2.0,47.0,13502.0
135.0,84.0,813.0,политех-2,75.0,2.0,49.0,13602.0
136.0,84.0,820.0,политех-2,75.0,2.0,48.0,13701.0
137.0,84.0,827.0,политех-2,75.0,2.0,50.0,13802.0
138.0,83.0,834.0,политех-2,76.0,2.0,48.0,13901.0
139.0,83.0,840.0,политех-2,76.0,2.0,48.0,14002.0
140.0,83.0,847.0,политех-2,75.0,2.0,49.0,14102.0
141.0,83.0,853.0,политех-2,77.0,2.0,46.0,14201.0
142.0,83.0,860.0,политех-2,76.0,2.0,48.0,14301.0
143.0,83.0,866.0,политех-2,79.0,2.0,45.0,14401.0
144.0,83.0,872.0,политех-2,79.0,2.0,45.0,14502.0
145.0,83.0,879.0,политех-2,80.0,2.0,45.0,14601.0
146.0,83.0,885.0,политех-2,79.0,2.0,51.0,14702.0
147.0,83.0,891.0,политех-2,81.0,2.0,46.0,14802.0
148.0,83.0,898.0,политех-2,79.0,2.0,53.0,14901.0
149.0,83.0,904.0,политех-2,79.0,2.0,53.0,15002.0
150.0,83.0,910.0,политех-2,79.0,2.0,53.0,15102.0
151.0,83.0,917.0,политех-2,79.0,2.0,53.0,15202.0
152.0,83.0,923.0,политех-2,79.0,2.0,54.0,15302.0
153.0,83.0,930.0,политех-2,79.0,2.0,54.0,15402.0
154.0,83.0,936.0,политех-2,79.0,2.0,53.0,15501.0
155.0,83.0,943.0,политех-2,79.0,2.0,54.0,15601.0
156.0,83.0,949.0,политех-2,79.0,2.0,56.0,15701.0
157.0,83.0,955.0,политех-2,79.0,2.0,56.0,15801.0
158.0,83.0,962.0,политех-2,79.0,2.0,55.0,15901.0
159.0,83.0,968.0,политех-2,80.0,2.0,54.0,16002.0
160.0,83.0,974.0,политех-2,80.0,2.0,54.0,16102.0
161.0,83.0,980.0,политех-2,80.0,2.0,53.0,16201.0
162.0,83.0,987.0,политех-2,80.0,2.0,54.0,16302.0
163.0,83.0,993.0,политех-2,81.0,2.0,53.0,16401.0
164.0,83.0,1000.0,политех-2,81.0,2.0,53.0,16518.0
