,avg_pace,meters,name,pace,position,spm,time
18.0,84.0,114.0,СПБГМТУ-3,81.0,3.0,47.0,1899.0
19.0,83.0,120.0,СПБГМТУ-3,81.0,3.0,46.0,2000.0
20.0,83.0,126.0,СПБГМТУ-3,81.0,3.0,47.0,2101.0
21.0,83.0,132.0,СПБГМТУ-3,81.0,3.0,47.0,2201.0
22.0,83.0,139.0,СПБГМТУ-3,81.0,3.0,47.0,2300.0
23.0,83.0,145.0,СПБГМТУ-3,81.0,3.0,47.0,2400.0
24.0,83.0,151.0,СПБГМТУ-3,81.0,3.0,47.0,2499.0
25.0,83.0,157.0,СПБГМТУ-3,81.0,3.0,48.0,2601.0
26.0,83.0,163.0,СПБГМТУ-3,81.0,3.0,48.0,2700.0
27.0,83.0,170.0,СПБГМТУ-3,81.0,3.0,46.0,2800.0
28.0,83.0,176.0,СПБГМТУ-3,82.0,3.0,44.0,2900.0
29.0,82.0,182.0,СПБГМТУ-3,81.0,3.0,45.0,3000.0
30.0,82.0,188.0,СПБГМТУ-3,81.0,3.0,45.0,3099.0
31.0,82.0,194.0,СПБГМТУ-3,82.0,3.0,45.0,3199.0
32.0,82.0,201.0,СПБГМТУ-3,82.0,3.0,44.0,3299.0
33.0,82.0,207.0,СПБГМТУ-3,82.0,3.0,44.0,3400.0
34.0,82.0,213.0,СПБГМТУ-3,82.0,3.0,44.0,3500.0
35.0,82.0,219.0,СПБГМТУ-3,83.0,3.0,44.0,3599.0
36.0,82.0,225.0,СПБГМТУ-3,83.0,3.0,45.0,3699.0
37.0,82.0,231.0,СПБГМТУ-3,83.0,3.0,48.0,3800.0
38.0,82.0,237.0,СПБГМТУ-3,83.0,3.0,48.0,3900.0
39.0,82.0,243.0,СПБГМТУ-3,83.0,3.0,47.0,4000.0
40.0,82.0,248.0,СПБГМТУ-3,83.0,3.0,47.0,4099.0
41.0,82.0,251.0,СПБГМТУ-3,83.0,3.0,47.0,4197.0
42.0,84.0,255.0,СПБГМТУ-3,109.0,3.0,17.0,4300.0
43.0,85.0,260.0,СПБГМТУ-3,114.0,3.0,69.0,4399.0
44.0,85.0,265.0,СПБГМТУ-3,101.0,3.0,64.0,4499.0
45.0,85.0,271.0,СПБГМТУ-3,89.0,3.0,60.0,4599.0
46.0,85.0,277.0,СПБГМТУ-3,85.0,3.0,58.0,4699.0
47.0,85.0,283.0,СПБГМТУ-3,84.0,3.0,55.0,4799.0
48.0,85.0,289.0,СПБГМТУ-3,83.0,3.0,55.0,4900.0
49.0,85.0,295.0,СПБГМТУ-3,82.0,3.0,55.0,5000.0
50.0,85.0,301.0,СПБГМТУ-3,81.0,3.0,57.0,5100.0
51.0,85.0,308.0,СПБГМТУ-3,81.0,3.0,57.0,5200.0
52.0,85.0,314.0,СПБГМТУ-3,82.0,3.0,57.0,5300.0
53.0,84.0,320.0,СПБГМТУ-3,81.0,3.0,57.0,5400.0
54.0,84.0,326.0,СПБГМТУ-3,82.0,3.0,56.0,5500.0
55.0,84.0,332.0,СПБГМТУ-3,82.0,3.0,57.0,5600.0
56.0,84.0,338.0,СПБГМТУ-3,82.0,3.0,59.0,5700.0
57.0,84.0,344.0,СПБГМТУ-3,82.0,3.0,58.0,5799.0
58.0,84.0,350.0,СПБГМТУ-3,83.0,3.0,53.0,5899.0
59.0,84.0,356.0,СПБГМТУ-3,84.0,3.0,57.0,5999.0
60.0,84.0,362.0,СПБГМТУ-3,84.0,3.0,54.0,6100.0
61.0,84.0,368.0,СПБГМТУ-3,84.0,3.0,56.0,6199.0
62.0,84.0,374.0,СПБГМТУ-3,84.0,3.0,55.0,6299.0
63.0,84.0,380.0,СПБГМТУ-3,84.0,3.0,55.0,6400.0
64.0,84.0,386.0,СПБГМТУ-3,85.0,3.0,56.0,6500.0
65.0,84.0,392.0,СПБГМТУ-3,85.0,3.0,56.0,6600.0
66.0,84.0,398.0,СПБГМТУ-3,85.0,3.0,56.0,6700.0
67.0,84.0,404.0,СПБГМТУ-3,85.0,3.0,55.0,6799.0
68.0,84.0,410.0,СПБГМТУ-3,86.0,3.0,55.0,6900.0
69.0,84.0,416.0,СПБГМТУ-3,86.0,3.0,55.0,7000.0
70.0,84.0,421.0,СПБГМТУ-3,85.0,3.0,56.0,7099.0
71.0,84.0,427.0,СПБГМТУ-3,86.0,3.0,55.0,7199.0
72.0,84.0,433.0,СПБГМТУ-3,86.0,3.0,57.0,7299.0
73.0,84.0,439.0,СПБГМТУ-3,86.0,3.0,58.0,7399.0
74.0,84.0,445.0,СПБГМТУ-3,87.0,3.0,57.0,7500.0
75.0,84.0,451.0,СПБГМТУ-3,88.0,3.0,56.0,7600.0
76.0,84.0,456.0,СПБГМТУ-3,88.0,3.0,56.0,7699.0
77.0,84.0,462.0,СПБГМТУ-3,88.0,3.0,55.0,7799.0
78.0,85.0,468.0,СПБГМТУ-3,88.0,3.0,57.0,7900.0
79.0,85.0,473.0,СПБГМТУ-3,89.0,3.0,57.0,7999.0
80.0,85.0,479.0,СПБГМТУ-3,90.0,3.0,55.0,8099.0
81.0,85.0,484.0,СПБГМТУ-3,90.0,3.0,55.0,8199.0
82.0,85.0,490.0,СПБГМТУ-3,90.0,3.0,56.0,8299.0
83.0,85.0,495.0,СПБГМТУ-3,92.0,3.0,55.0,8398.0
84.0,85.0,499.0,СПБГМТУ-3,92.0,3.0,55.0,8499.0
85.0,85.0,503.0,СПБГМТУ-3,92.0,3.0,55.0,8597.0
86.0,86.0,507.0,СПБГМТУ-3,120.0,3.0,17.0,8697.0
87.0,86.0,511.0,СПБГМТУ-3,119.0,3.0,52.0,8799.0
88.0,86.0,516.0,СПБГМТУ-3,119.0,3.0,52.0,8900.0
89.0,86.0,522.0,СПБГМТУ-3,94.0,3.0,53.0,8999.0
90.0,86.0,528.0,СПБГМТУ-3,86.0,3.0,53.0,9100.0
91.0,86.0,534.0,СПБГМТУ-3,83.0,3.0,53.0,9198.0
92.0,86.0,540.0,СПБГМТУ-3,83.0,3.0,50.0,9298.0
93.0,86.0,546.0,СПБГМТУ-3,84.0,3.0,47.0,9399.0
94.0,86.0,552.0,СПБГМТУ-3,84.0,3.0,47.0,9499.0
95.0,86.0,558.0,СПБГМТУ-3,83.0,3.0,49.0,9600.0
96.0,86.0,564.0,СПБГМТУ-3,83.0,4.0,51.0,9698.0
97.0,86.0,571.0,СПБГМТУ-3,83.0,4.0,50.0,9798.0
98.0,86.0,577.0,СПБГМТУ-3,83.0,4.0,50.0,9899.0
99.0,86.0,583.0,СПБГМТУ-3,84.0,4.0,50.0,9999.0
100.0,86.0,589.0,СПБГМТУ-3,84.0,4.0,50.0,10099.0
101.0,86.0,594.0,СПБГМТУ-3,84.0,4.0,50.0,10200.0
102.0,86.0,600.0,СПБГМТУ-3,85.0,4.0,50.0,10299.0
103.0,86.0,606.0,СПБГМТУ-3,85.0,4.0,48.0,10398.0
104.0,86.0,612.0,СПБГМТУ-3,85.0,4.0,50.0,10499.0
105.0,86.0,618.0,СПБГМТУ-3,85.0,4.0,48.0,10599.0
106.0,86.0,624.0,СПБГМТУ-3,85.0,4.0,48.0,10699.0
107.0,86.0,630.0,СПБГМТУ-3,85.0,4.0,49.0,10798.0
108.0,86.0,636.0,СПБГМТУ-3,85.0,4.0,49.0,10898.0
109.0,86.0,642.0,СПБГМТУ-3,85.0,4.0,49.0,10999.0
110.0,86.0,648.0,СПБГМТУ-3,86.0,4.0,48.0,11099.0
111.0,86.0,653.0,СПБГМТУ-3,86.0,4.0,48.0,11199.0
112.0,86.0,659.0,СПБГМТУ-3,87.0,4.0,48.0,11298.0
113.0,86.0,665.0,СПБГМТУ-3,87.0,4.0,49.0,11399.0
114.0,86.0,671.0,СПБГМТУ-3,87.0,4.0,50.0,11498.0
115.0,86.0,677.0,СПБГМТУ-3,87.0,4.0,50.0,11599.0
116.0,86.0,682.0,СПБГМТУ-3,87.0,4.0,51.0,11699.0
117.0,86.0,688.0,СПБГМТУ-3,87.0,4.0,51.0,11799.0
118.0,86.0,694.0,СПБГМТУ-3,87.0,4.0,50.0,11899.0
119.0,86.0,699.0,СПБГМТУ-3,87.0,4.0,49.0,11998.0
120.0,86.0,705.0,СПБГМТУ-3,88.0,3.0,50.0,12099.0
121.0,86.0,711.0,СПБГМТУ-3,88.0,3.0,50.0,12199.0
122.0,86.0,717.0,СПБГМТУ-3,89.0,4.0,48.0,12299.0
123.0,86.0,722.0,СПБГМТУ-3,89.0,3.0,48.0,12399.0
124.0,86.0,728.0,СПБГМТУ-3,89.0,4.0,51.0,12498.0
125.0,86.0,733.0,СПБГМТУ-3,90.0,3.0,50.0,12599.0
126.0,86.0,739.0,СПБГМТУ-3,91.0,3.0,51.0,12698.0
127.0,86.0,744.0,СПБГМТУ-3,94.0,3.0,48.0,12798.0
128.0,86.0,749.0,СПБГМТУ-3,94.0,3.0,48.0,12898.0
129.0,86.0,753.0,СПБГМТУ-3,94.0,3.0,48.0,12997.0
130.0,87.0,757.0,СПБГМТУ-3,114.0,4.0,20.0,13097.0
131.0,87.0,761.0,СПБГМТУ-3,120.0,4.0,91.0,13198.0
132.0,87.0,767.0,СПБГМТУ-3,101.0,4.0,64.0,13298.0
133.0,87.0,773.0,СПБГМТУ-3,88.0,4.0,63.0,13399.0
134.0,87.0,779.0,СПБГМТУ-3,83.0,4.0,59.0,13499.0
135.0,87.0,785.0,СПБГМТУ-3,82.0,4.0,51.0,13598.0
136.0,87.0,792.0,СПБГМТУ-3,81.0,4.0,52.0,13699.0
137.0,87.0,798.0,СПБГМТУ-3,81.0,4.0,53.0,13798.0
138.0,86.0,804.0,СПБГМТУ-3,81.0,4.0,50.0,13899.0
139.0,86.0,810.0,СПБГМТУ-3,81.0,4.0,50.0,13999.0
140.0,86.0,817.0,СПБГМТУ-3,81.0,4.0,49.0,14099.0
141.0,86.0,823.0,СПБГМТУ-3,81.0,4.0,49.0,14198.0
142.0,86.0,829.0,СПБГМТУ-3,81.0,4.0,48.0,14298.0
143.0,86.0,835.0,СПБГМТУ-3,81.0,4.0,50.0,14399.0
144.0,86.0,842.0,СПБГМТУ-3,81.0,4.0,49.0,14499.0
145.0,86.0,848.0,СПБГМТУ-3,81.0,4.0,49.0,14599.0
146.0,86.0,854.0,СПБГМТУ-3,81.0,4.0,49.0,14699.0
147.0,86.0,860.0,СПБГМТУ-3,81.0,4.0,48.0,14798.0
148.0,86.0,866.0,СПБГМТУ-3,81.0,4.0,48.0,14898.0
149.0,86.0,873.0,СПБГМТУ-3,81.0,4.0,50.0,14999.0
150.0,86.0,879.0,СПБГМТУ-3,81.0,4.0,50.0,15099.0
151.0,86.0,885.0,СПБГМТУ-3,81.0,4.0,50.0,15199.0
152.0,86.0,891.0,СПБГМТУ-3,81.0,4.0,50.0,15299.0
153.0,86.0,897.0,СПБГМТУ-3,82.0,4.0,50.0,15399.0
154.0,86.0,903.0,СПБГМТУ-3,82.0,4.0,49.0,15498.0
155.0,86.0,910.0,СПБГМТУ-3,82.0,4.0,51.0,15599.0
156.0,86.0,916.0,СПБГМТУ-3,82.0,4.0,51.0,15698.0
157.0,86.0,922.0,СПБГМТУ-3,82.0,4.0,51.0,15799.0
158.0,86.0,928.0,СПБГМТУ-3,82.0,4.0,53.0,15898.0
159.0,86.0,934.0,СПБГМТУ-3,82.0,4.0,51.0,15999.0
160.0,86.0,940.0,СПБГМТУ-3,83.0,4.0,52.0,16098.0
161.0,86.0,946.0,СПБГМТУ-3,82.0,4.0,51.0,16198.0
162.0,86.0,952.0,СПБГМТУ-3,83.0,4.0,52.0,16298.0
163.0,86.0,958.0,СПБГМТУ-3,83.0,4.0,52.0,16398.0
164.0,86.0,964.0,СПБГМТУ-3,83.0,4.0,51.0,16498.0
165.0,86.0,970.0,СПБГМТУ-3,83.0,4.0,52.0,16598.0
166.0,86.0,977.0,СПБГМТУ-3,83.0,4.0,51.0,16698.0
167.0,86.0,983.0,СПБГМТУ-3,84.0,4.0,51.0,16798.0
168.0,86.0,989.0,СПБГМТУ-3,84.0,4.0,51.0,16898.0
169.0,86.0,995.0,СПБГМТУ-3,85.0,4.0,49.0,16999.0
170.0,0.0,1000.0,СПБГМТУ-3,0.0,4.0,0.0,17095.0
0.0,332.0,3.0,ГУМРФ-3,129.0,8.0,0.0,202.0
1.0,177.0,8.0,ГУМРФ-3,129.0,8.0,0.0,304.0
2.0,139.0,14.0,ГУМРФ-3,101.0,7.0,50.0,404.0
3.0,139.0,20.0,ГУМРФ-3,86.0,8.0,57.0,504.0
4.0,123.0,25.0,ГУМРФ-3,89.0,7.0,50.0,603.0
5.0,117.0,31.0,ГУМРФ-3,94.0,8.0,50.0,704.0
6.0,111.0,37.0,ГУМРФ-3,86.0,8.0,56.0,804.0
7.0,107.0,43.0,ГУМРФ-3,83.0,8.0,57.0,903.0
8.0,103.0,49.0,ГУМРФ-3,82.0,7.0,54.0,1003.0
9.0,100.0,55.0,ГУМРФ-3,81.0,7.0,57.0,1104.0
10.0,98.0,61.0,ГУМРФ-3,81.0,7.0,57.0,1204.0
11.0,97.0,68.0,ГУМРФ-3,81.0,7.0,59.0,1304.0
12.0,95.0,74.0,ГУМРФ-3,82.0,7.0,56.0,1403.0
13.0,94.0,80.0,ГУМРФ-3,82.0,7.0,56.0,1503.0
14.0,93.0,86.0,ГУМРФ-3,81.0,6.0,56.0,1604.0
15.0,92.0,92.0,ГУМРФ-3,82.0,6.0,56.0,1704.0
16.0,92.0,98.0,ГУМРФ-3,83.0,7.0,56.0,1803.0
17.0,92.0,104.0,ГУМРФ-3,85.0,6.0,53.0,1904.0
18.0,91.0,110.0,ГУМРФ-3,85.0,6.0,56.0,2003.0
19.0,91.0,116.0,ГУМРФ-3,85.0,6.0,53.0,2102.0
20.0,91.0,122.0,ГУМРФ-3,86.0,6.0,51.0,2203.0
21.0,90.0,128.0,ГУМРФ-3,86.0,6.0,53.0,2303.0
22.0,90.0,133.0,ГУМРФ-3,86.0,6.0,53.0,2404.0
23.0,90.0,139.0,ГУМРФ-3,86.0,6.0,51.0,2504.0
24.0,90.0,145.0,ГУМРФ-3,87.0,6.0,55.0,2603.0
25.0,90.0,151.0,ГУМРФ-3,87.0,6.0,51.0,2703.0
26.0,90.0,157.0,ГУМРФ-3,87.0,6.0,53.0,2804.0
27.0,90.0,162.0,ГУМРФ-3,86.0,6.0,52.0,2904.0
28.0,89.0,168.0,ГУМРФ-3,87.0,6.0,54.0,3004.0
29.0,89.0,174.0,ГУМРФ-3,87.0,6.0,53.0,3104.0
30.0,89.0,180.0,ГУМРФ-3,89.0,6.0,55.0,3203.0
31.0,89.0,185.0,ГУМРФ-3,89.0,6.0,55.0,3304.0
32.0,89.0,191.0,ГУМРФ-3,91.0,6.0,51.0,3403.0
33.0,89.0,196.0,ГУМРФ-3,90.0,6.0,54.0,3504.0
34.0,89.0,202.0,ГУМРФ-3,90.0,6.0,51.0,3602.0
35.0,89.0,207.0,ГУМРФ-3,91.0,6.0,53.0,3703.0
36.0,89.0,213.0,ГУМРФ-3,91.0,6.0,52.0,3803.0
37.0,89.0,218.0,ГУМРФ-3,92.0,6.0,52.0,3903.0
38.0,90.0,224.0,ГУМРФ-3,92.0,6.0,52.0,4002.0
39.0,90.0,229.0,ГУМРФ-3,92.0,6.0,51.0,4103.0
40.0,90.0,235.0,ГУМРФ-3,92.0,6.0,53.0,4204.0
41.0,90.0,240.0,ГУМРФ-3,93.0,6.0,50.0,4302.0
42.0,90.0,245.0,ГУМРФ-3,96.0,6.0,65.0,4402.0
43.0,90.0,249.0,ГУМРФ-3,96.0,6.0,65.0,4502.0
44.0,90.0,252.0,ГУМРФ-3,96.0,7.0,65.0,4601.0
45.0,92.0,255.0,ГУМРФ-3,136.0,7.0,16.0,4702.0
46.0,92.0,259.0,ГУМРФ-3,136.0,9.0,16.0,4802.0
47.0,93.0,264.0,ГУМРФ-3,120.0,7.0,45.0,4902.0
48.0,93.0,270.0,ГУМРФ-3,92.0,6.0,44.0,5002.0
49.0,93.0,276.0,ГУМРФ-3,92.0,6.0,44.0,5104.0
50.0,93.0,282.0,ГУМРФ-3,87.0,6.0,43.0,5203.0
51.0,92.0,288.0,ГУМРФ-3,86.0,6.0,44.0,5303.0
52.0,92.0,293.0,ГУМРФ-3,87.0,6.0,42.0,5404.0
53.0,92.0,299.0,ГУМРФ-3,87.0,6.0,42.0,5503.0
54.0,92.0,305.0,ГУМРФ-3,86.0,6.0,44.0,5602.0
55.0,92.0,311.0,ГУМРФ-3,86.0,6.0,42.0,5702.0
56.0,92.0,317.0,ГУМРФ-3,86.0,6.0,42.0,5803.0
57.0,92.0,322.0,ГУМРФ-3,86.0,6.0,44.0,5903.0
58.0,92.0,328.0,ГУМРФ-3,88.0,6.0,42.0,6003.0
59.0,91.0,334.0,ГУМРФ-3,86.0,6.0,46.0,6103.0
60.0,91.0,340.0,ГУМРФ-3,86.0,6.0,46.0,6203.0
61.0,91.0,345.0,ГУМРФ-3,87.0,6.0,46.0,6302.0
62.0,91.0,351.0,ГУМРФ-3,87.0,6.0,44.0,6402.0
63.0,91.0,357.0,ГУМРФ-3,87.0,6.0,43.0,6503.0
64.0,91.0,363.0,ГУМРФ-3,87.0,6.0,43.0,6603.0
65.0,91.0,368.0,ГУМРФ-3,88.0,6.0,44.0,6703.0
66.0,91.0,374.0,ГУМРФ-3,87.0,6.0,46.0,6803.0
67.0,91.0,380.0,ГУМРФ-3,87.0,6.0,46.0,6903.0
68.0,91.0,386.0,ГУМРФ-3,87.0,6.0,46.0,7003.0
69.0,91.0,391.0,ГУМРФ-3,87.0,6.0,45.0,7103.0
70.0,91.0,397.0,ГУМРФ-3,88.0,6.0,46.0,7203.0
71.0,91.0,403.0,ГУМРФ-3,88.0,6.0,46.0,7303.0
72.0,91.0,409.0,ГУМРФ-3,88.0,6.0,47.0,7402.0
73.0,91.0,414.0,ГУМРФ-3,88.0,6.0,47.0,7503.0
74.0,91.0,420.0,ГУМРФ-3,88.0,6.0,46.0,7602.0
75.0,91.0,426.0,ГУМРФ-3,90.0,6.0,45.0,7703.0
76.0,91.0,431.0,ГУМРФ-3,90.0,6.0,44.0,7802.0
77.0,91.0,437.0,ГУМРФ-3,90.0,6.0,44.0,7903.0
78.0,91.0,442.0,ГУМРФ-3,89.0,6.0,47.0,8003.0
79.0,90.0,448.0,ГУМРФ-3,88.0,6.0,47.0,8103.0
80.0,90.0,454.0,ГУМРФ-3,89.0,6.0,47.0,8202.0
81.0,90.0,459.0,ГУМРФ-3,89.0,6.0,47.0,8303.0
82.0,90.0,465.0,ГУМРФ-3,89.0,6.0,49.0,8402.0
83.0,90.0,471.0,ГУМРФ-3,89.0,6.0,47.0,8502.0
84.0,90.0,476.0,ГУМРФ-3,90.0,6.0,47.0,8603.0
85.0,90.0,482.0,ГУМРФ-3,90.0,6.0,47.0,8703.0
86.0,90.0,487.0,ГУМРФ-3,90.0,6.0,47.0,8803.0
87.0,90.0,493.0,ГУМРФ-3,91.0,6.0,46.0,8902.0
88.0,90.0,497.0,ГУМРФ-3,91.0,6.0,46.0,9001.0
89.0,90.0,501.0,ГУМРФ-3,91.0,6.0,46.0,9102.0
90.0,90.0,504.0,ГУМРФ-3,91.0,6.0,46.0,9200.0
91.0,92.0,507.0,ГУМРФ-3,91.0,6.0,46.0,9301.0
92.0,92.0,511.0,ГУМРФ-3,129.0,6.0,12.0,9403.0
93.0,92.0,516.0,ГУМРФ-3,116.0,6.0,53.0,9503.0
94.0,92.0,520.0,ГУМРФ-3,116.0,6.0,53.0,9602.0
95.0,93.0,523.0,ГУМРФ-3,116.0,6.0,53.0,9703.0
96.0,93.0,528.0,ГУМРФ-3,126.0,6.0,22.0,9802.0
97.0,93.0,533.0,ГУМРФ-3,110.0,6.0,51.0,9902.0
98.0,93.0,538.0,ГУМРФ-3,101.0,6.0,48.0,10003.0
99.0,93.0,543.0,ГУМРФ-3,96.0,6.0,49.0,10103.0
100.0,93.0,548.0,ГУМРФ-3,95.0,6.0,50.0,10203.0
101.0,93.0,554.0,ГУМРФ-3,95.0,6.0,50.0,10303.0
102.0,93.0,559.0,ГУМРФ-3,96.0,6.0,48.0,10403.0
103.0,93.0,564.0,ГУМРФ-3,97.0,6.0,48.0,10502.0
104.0,93.0,569.0,ГУМРФ-3,98.0,6.0,48.0,10602.0
105.0,93.0,574.0,ГУМРФ-3,98.0,6.0,50.0,10703.0
106.0,93.0,579.0,ГУМРФ-3,98.0,6.0,50.0,10802.0
107.0,93.0,584.0,ГУМРФ-3,99.0,6.0,49.0,10903.0
108.0,93.0,589.0,ГУМРФ-3,99.0,6.0,50.0,11002.0
109.0,93.0,595.0,ГУМРФ-3,100.0,6.0,49.0,11102.0
110.0,93.0,600.0,ГУМРФ-3,99.0,6.0,48.0,11202.0
111.0,94.0,605.0,ГУМРФ-3,99.0,6.0,48.0,11302.0
112.0,94.0,610.0,ГУМРФ-3,100.0,6.0,47.0,11402.0
113.0,94.0,615.0,ГУМРФ-3,100.0,6.0,48.0,11503.0
114.0,94.0,620.0,ГУМРФ-3,100.0,6.0,46.0,11602.0
115.0,94.0,625.0,ГУМРФ-3,100.0,6.0,49.0,11702.0
116.0,94.0,630.0,ГУМРФ-3,100.0,6.0,49.0,11803.0
117.0,94.0,635.0,ГУМРФ-3,100.0,6.0,49.0,11902.0
118.0,94.0,640.0,ГУМРФ-3,99.0,6.0,49.0,12001.0
119.0,94.0,645.0,ГУМРФ-3,99.0,6.0,49.0,12103.0
120.0,94.0,650.0,ГУМРФ-3,99.0,6.0,49.0,12203.0
121.0,94.0,655.0,ГУМРФ-3,99.0,6.0,51.0,12302.0
122.0,94.0,660.0,ГУМРФ-3,99.0,6.0,51.0,12403.0
123.0,94.0,665.0,ГУМРФ-3,100.0,6.0,48.0,12502.0
124.0,94.0,670.0,ГУМРФ-3,100.0,6.0,50.0,12601.0
125.0,94.0,675.0,ГУМРФ-3,101.0,6.0,48.0,12702.0
126.0,94.0,680.0,ГУМРФ-3,101.0,6.0,50.0,12803.0
127.0,94.0,685.0,ГУМРФ-3,101.0,6.0,50.0,12902.0
128.0,94.0,690.0,ГУМРФ-3,101.0,6.0,52.0,13002.0
129.0,94.0,695.0,ГУМРФ-3,102.0,6.0,49.0,13102.0
130.0,94.0,700.0,ГУМРФ-3,102.0,6.0,50.0,13202.0
131.0,94.0,705.0,ГУМРФ-3,103.0,6.0,48.0,13301.0
132.0,95.0,709.0,ГУМРФ-3,104.0,6.0,49.0,13402.0
133.0,95.0,714.0,ГУМРФ-3,104.0,7.0,49.0,13503.0
134.0,95.0,719.0,ГУМРФ-3,104.0,8.0,49.0,13602.0
135.0,95.0,724.0,ГУМРФ-3,104.0,8.0,48.0,13703.0
136.0,95.0,729.0,ГУМРФ-3,105.0,8.0,47.0,13802.0
137.0,95.0,733.0,ГУМРФ-3,105.0,8.0,48.0,13903.0
138.0,95.0,738.0,ГУМРФ-3,105.0,7.0,48.0,14002.0
139.0,95.0,743.0,ГУМРФ-3,107.0,8.0,48.0,14102.0
140.0,95.0,747.0,ГУМРФ-3,107.0,8.0,48.0,14200.0
141.0,95.0,750.0,ГУМРФ-3,107.0,8.0,48.0,14301.0
142.0,95.0,753.0,ГУМРФ-3,107.0,8.0,48.0,14399.0
143.0,95.0,755.0,ГУМРФ-3,107.0,8.0,48.0,14499.0
144.0,95.0,758.0,ГУМРФ-3,107.0,8.0,48.0,14601.0
145.0,96.0,763.0,ГУМРФ-3,149.0,8.0,10.0,14701.0
146.0,96.0,769.0,ГУМРФ-3,97.0,8.0,56.0,14802.0
147.0,96.0,775.0,ГУМРФ-3,83.0,8.0,56.0,14902.0
148.0,96.0,781.0,ГУМРФ-3,80.0,8.0,55.0,15002.0
149.0,96.0,788.0,ГУМРФ-3,79.0,8.0,56.0,15102.0
150.0,96.0,794.0,ГУМРФ-3,78.0,7.0,57.0,15202.0
151.0,96.0,801.0,ГУМРФ-3,78.0,7.0,58.0,15302.0
152.0,96.0,807.0,ГУМРФ-3,78.0,7.0,57.0,15402.0
153.0,95.0,813.0,ГУМРФ-3,78.0,7.0,58.0,15502.0
154.0,95.0,820.0,ГУМРФ-3,78.0,7.0,60.0,15603.0
155.0,95.0,826.0,ГУМРФ-3,79.0,7.0,61.0,15702.0
156.0,95.0,832.0,ГУМРФ-3,80.0,7.0,59.0,15803.0
157.0,95.0,839.0,ГУМРФ-3,80.0,7.0,59.0,15902.0
158.0,95.0,845.0,ГУМРФ-3,80.0,7.0,61.0,16002.0
159.0,95.0,851.0,ГУМРФ-3,81.0,7.0,60.0,16102.0
160.0,95.0,857.0,ГУМРФ-3,81.0,7.0,58.0,16202.0
161.0,94.0,864.0,ГУМРФ-3,81.0,7.0,58.0,16302.0
162.0,94.0,870.0,ГУМРФ-3,81.0,7.0,59.0,16403.0
163.0,94.0,876.0,ГУМРФ-3,82.0,7.0,57.0,16503.0
164.0,94.0,882.0,ГУМРФ-3,82.0,7.0,57.0,16602.0
165.0,94.0,888.0,ГУМРФ-3,83.0,7.0,57.0,16703.0
166.0,94.0,894.0,ГУМРФ-3,83.0,7.0,58.0,16803.0
167.0,94.0,900.0,ГУМРФ-3,83.0,7.0,58.0,16903.0
168.0,94.0,906.0,ГУМРФ-3,85.0,7.0,57.0,17002.0
169.0,94.0,912.0,ГУМРФ-3,85.0,7.0,58.0,17102.0
170.0,94.0,918.0,ГУМРФ-3,85.0,7.0,56.0,17202.0
171.0,94.0,923.0,ГУМРФ-3,86.0,7.0,57.0,17301.0
172.0,94.0,929.0,ГУМРФ-3,87.0,7.0,56.0,17402.0
173.0,94.0,935.0,ГУМРФ-3,87.0,7.0,57.0,17502.0
174.0,94.0,941.0,ГУМРФ-3,88.0,7.0,56.0,17602.0
175.0,94.0,946.0,ГУМРФ-3,88.0,7.0,54.0,17701.0
176.0,94.0,952.0,ГУМРФ-3,88.0,7.0,54.0,17802.0
177.0,94.0,958.0,ГУМРФ-3,88.0,7.0,55.0,17902.0
178.0,93.0,963.0,ГУМРФ-3,89.0,7.0,54.0,18002.0
179.0,93.0,969.0,ГУМРФ-3,89.0,7.0,54.0,18101.0
180.0,93.0,974.0,ГУМРФ-3,90.0,7.0,52.0,18202.0
181.0,93.0,980.0,ГУМРФ-3,90.0,7.0,51.0,18302.0
182.0,93.0,986.0,ГУМРФ-3,91.0,7.0,51.0,18401.0
183.0,93.0,991.0,ГУМРФ-3,92.0,7.0,49.0,18501.0
184.0,93.0,997.0,ГУМРФ-3,92.0,7.0,45.0,18602.0
185.0,93.0,1000.0,ГУМРФ-3,92.0,7.0,45.0,18665.0
0.0,380.0,4.0,ГУАП-2,131.0,8.0,0.0,200.0
1.0,205.0,8.0,ГУАП-2,107.0,8.0,70.0,300.0
2.0,161.0,14.0,ГУАП-2,100.0,9.0,69.0,400.0
3.0,140.0,19.0,ГУАП-2,93.0,8.0,70.0,500.0
4.0,126.0,25.0,ГУАП-2,91.0,9.0,54.0,600.0
5.0,117.0,31.0,ГУАП-2,88.0,8.0,54.0,701.0
6.0,111.0,37.0,ГУАП-2,87.0,8.0,54.0,801.0
7.0,107.0,42.0,ГУАП-2,87.0,8.0,53.0,900.0
8.0,104.0,48.0,ГУАП-2,87.0,8.0,53.0,1001.0
9.0,102.0,54.0,ГУАП-2,87.0,9.0,53.0,1100.0
10.0,100.0,60.0,ГУАП-2,87.0,9.0,52.0,1201.0
11.0,100.0,65.0,ГУАП-2,87.0,9.0,53.0,1299.0
12.0,99.0,71.0,ГУАП-2,87.0,9.0,52.0,1400.0
13.0,98.0,77.0,ГУАП-2,87.0,8.0,50.0,1501.0
14.0,97.0,83.0,ГУАП-2,87.0,9.0,51.0,1600.0
15.0,96.0,89.0,ГУАП-2,87.0,9.0,53.0,1700.0
